,Institute,Academic Program Name,Quota,Seat Type,Gender,CR2016,CR2017,CR2018,CR2019,CR2020,CR2022
546,Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1719.0,1809.0,1769.0,2162.0,2022.0,1759.0
547,Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,2445.0,2605.0,2937.0,2873.0
548,Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1004.0,725.0,888.0,1020.0,,1093.0
549,Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,488.0,,,960.0
550,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6561.0,7258.0,7207.0,7971.0,8464.0,10568.0
551,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,9798.0,13838.0,14597.0,16532.0
552,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,1404.0,1623.0
553,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,,2739.0
554,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2371.0,2292.0,2780.0,2894.0,3492.0,3569.0
555,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,4531.0,5745.0,5939.0,7648.0
556,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1234.0,1125.0,1242.0,1405.0,1554.0,1975.0
557,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,2578.0,2444.0,2418.0,2701.0
558,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,354.0,395.0,413.0,380.0,491.0,637.0
559,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,,1129.0,599.0,1173.0
560,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1411.0,1500.0,1264.0,1067.0,1222.0,1204.0
561,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,2299.0,2803.0,2871.0,2765.0
562,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,46.0,32.0,37.0,105.0,59.0,60.0
563,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,147.0,216.0
564,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,,380.0
565,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,676.0,594.0,496.0,444.0,498.0,537.0
566,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,1152.0,1237.0,1413.0,866.0
567,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,,22.0,1.0,41.0,28.0,17.0
568,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,427.0,351.0,340.0,271.0,262.0,270.0
569,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,778.0,466.0,773.0,600.0
570,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,345.0,309.0,214.0,191.0,150.0,122.0
571,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,293.0,517.0,255.0,227.0
572,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3577.0,3770.0,3417.0,3635.0,3404.0,3828.0
573,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,5244.0,7542.0,7800.0,7458.0
574,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,509.0,578.0
575,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,,1096.0
576,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1686.0,1550.0,1546.0,1502.0,1524.0,1613.0
577,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,2661.0,4029.0,3768.0,4154.0
578,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,890.0,938.0,884.0,881.0,839.0,946.0
579,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,1045.0,1617.0,1507.0,1789.0
580,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,403.0,407.0,421.0,407.0,461.0,558.0
581,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,746.0,,355.0,866.0
582,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4434.0,4771.0,4905.0,5279.0,6212.0,7509.0
583,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,8907.0,12510.0,12810.0,14751.0
584,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,183.0,130.0,,,,142.0
585,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,1014.0,1292.0
586,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,,2735.0
587,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1776.0,1706.0,1895.0,,2612.0,2959.0
588,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,4877.0,4879.0,6150.0,6469.0
589,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1206.0,992.0,1022.0,1170.0,1231.0,1630.0
590,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,2089.0,2547.0,2762.0,2677.0
591,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,557.0,409.0,444.0,475.0,647.0,857.0
592,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,828.0,,,1332.0
593,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,7732.0,8864.0,8886.0,9795.0,9878.0,11310.0
594,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,11942.0,15975.0,15810.0,18446.0
595,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,1975.0,1884.0
596,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,,3127.0
597,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3200.0,3272.0,3839.0,3712.0,4237.0,4105.0
598,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,5924.0,7416.0,7406.0,7925.0
599,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1899.0,1837.0,1885.0,2199.0,2408.0,2357.0
600,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,2632.0,3373.0,3253.0,3305.0
601,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1073.0,948.0,818.0,1069.0,,1115.0
602,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3497.0,3451.0,3464.0,3822.0,4328.0,5297.0
603,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,5714.0,7615.0,9767.0,10155.0
604,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,398.0,835.0,976.0
605,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,2084.0,1978.0
606,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1508.0,1485.0,1685.0,1651.0,2039.0,2302.0
607,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,2650.0,3670.0,4369.0,4659.0
608,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,865.0,832.0,655.0,1079.0,1075.0,1036.0
609,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,2091.0,1387.0,1784.0,1887.0
610,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,415.0,378.0,354.0,590.0,752.0,693.0
611,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,27.0,,860.0,837.0
612,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,4033.0,3821.0,4002.0,4440.0,4876.0,5687.0
613,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),,,6104.0,8592.0,10984.0,12031.0
614,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,,,,,906.0,996.0
615,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,1718.0,1645.0,1728.0,1831.0,2232.0,2445.0
616,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only (including Supernumerary),,,3878.0,3988.0,4821.0,5327.0
617,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,857.0,778.0,915.0,1136.0,1386.0,1116.0
618,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only (including Supernumerary),,,979.0,1949.0,2091.0,1616.0
619,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,430.0,422.0,560.0,638.0,791.0,719.0
620,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6312.0,6881.0,6890.0,8104.0,8247.0,9008.0
621,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,10608.0,11534.0,13400.0,16279.0
622,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,828.0,1790.0,1562.0
623,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,2535.0,2805.0
624,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3091.0,3085.0,3296.0,3509.0,3875.0,3865.0
625,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,4669.0,6658.0,6882.0,7429.0
626,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1845.0,1852.0,1886.0,2134.0,2233.0,2093.0
627,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,2045.0,2909.0,2828.0,3248.0
628,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,804.0,721.0,612.0,1003.0,,1098.0
629,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,,,,1046.0
630,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,7455.0,8301.0,9017.0,10278.0,9737.0,11268.0
631,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),,,13066.0,14555.0,16068.0,18441.0
632,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,,,,1091.0,2034.0,1832.0
633,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Female-only (including Supernumerary),,,,,3886.0,3198.0
634,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,3282.0,3369.0,3698.0,4123.0,4381.0,4219.0
635,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only (including Supernumerary),,,6434.0,7380.0,7362.0,8872.0
636,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,2065.0,2015.0,2118.0,2298.0,2695.0,2332.0
637,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only (including Supernumerary),,,477.0,3458.0,2851.0,3296.0
638,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,1125.0,930.0,360.0,1062.0,,1263.0
639,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Female-only (including Supernumerary),,,696.0,,,1526.0
640,Indian Institute of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,,,,,,13114.0
